D4D0+7 宰 ⿱宀⿱立十
D4D0+8 载 ⿹𢦏车
D4D0+9 再 ⿱一冉
D4D0+A 在 ⿸③⿱十一
D4D0+B 咱 ⿰口自
D4D0+C 攒 ⿰扌⿱兟贝
D4D0+D 暂 ⿱⿰车斤日
D4D0+E 赞 ⿱兟贝
D4D0+F 赃 ⿰贝⿸广土
D4E0+0 脏 ⿰月⿸广土
D4E0+1 葬 ⿳⿻十丨⿸歹匕⿻一⿰丿丨
D4E0+2 遭 ⿺辶⿱⿻一曲日
D4E0+3 糟 ⿰米⿱⿻一曲日
D4E0+4 凿 ⿶凵丵
D4E0+5 藻 ⿱⿻十丨⿰氵喿
D4E0+6 枣 ⿱朿⺀
D4E0+7 早 ⿱日十
D4E0+8 澡 ⿰氵喿
D4E0+9 蚤 ⿱⿴又丶虫
D4E0+A 躁 ⿰𧾷喿
D4E0+B 噪 ⿰口喿
D4E0+C 造 ⿺辶⿱𠂒口
D4E0+D 皂 ⿱白⿻㇀乚
D4E0+E 灶 ⿰⿱八人⿱十一
D4E0+F 燥 ⿰⿱八人喿
D4F0+0 责 ⿱龶贝
D4F0+1 择 ⿰扌𠬤
D4F0+2 则 ⿰贝刂
D4F0+3 泽 ⿰氵𠬤
D4F0+4 贼 ⿰贝⿹戈𠂇
D4F0+5 怎 ⿱乍心
D4F0+6 增 ⿰⿱十一⿱丷𭥴
D4F0+7 憎 ⿰忄⿱丷𭥴
D4F0+8 曾 ⿱丷𭥴
D4F0+9 赠 ⿰贝⿱丷𭥴
D4F0+A 扎 ⿰扌乚
D4F0+B 喳 ⿰口⿱木旦
D4F0+C 渣 ⿰氵⿱木旦
D4F0+D 札 ⿰木乚
D4F0+E 轧 ⿰车乚
D5A0+1 铡 ⿰钅⿰贝刂
D5A0+2 闸 ⿵门甲
D5A0+3 眨 ⿰目⿱丿之
D5A0+4 栅 ⿰木册
D5A0+5 榨 ⿰木⿱穴乍
D5A0+6 咋 ⿰口乍
D5A0+7 乍 乍
D5A0+8 炸 ⿰⿱八人乍
D5A0+9 诈 ⿰讠乍
D5A0+A 摘 ⿰扌啇
D5A0+B 斋 ⿱⿱亠乂⿱一𦓐
D5A0+C 宅 ⿱宀⿱丿七
D5A0+D 窄 ⿱⿱宀八乍
D5A0+E 债 ⿰亻⿱龶贝
D5A0+F 寨 ⿱𡨄木
D5B0+0 瞻 ⿰目⿸厃⿱儿言
D5B0+1 毡 ⿺⿱丿⿻二乚⿱⺊口
D5B0+2 詹 ⿸厃⿱⿰丿乚言
D5B0+3 粘 ⿰米⿱⺊口
D5B0+4 沾 ⿰氵⿱⺊口
D5B0+5 盏 ⿱⿻戈一皿
D5B0+6 斩 ⿰车⿸𠂆丅
D5B0+7 辗 ⿰车⿸尸⿱龷⿰𠄌⿺乀丿
D5B0+8 崭 ⿱山⿰车斤
D5B0+9 展 ⿸尸⿱龷⿰𠄌⿺乀丿
D5B0+A 蘸 ⿱⿻十丨⿰酉焦
D5B0+B 栈 ⿰木⿻戈一
D5B0+C 占 ⿱⺊口
D5B0+D 战 ⿰⿱⺊口⿻弋丿
D5B0+E 站 ⿰⿱⿱亠丷一⿱⺊口
D5B0+F 湛 ⿰氵⿱⑤匹
D5C0+0 绽 ⿰纟⿱宀𤴓
D5C0+1 樟 ⿰木⿱立早
D5C0+2 章 ⿱⿱⿱亠丷一⿱日十
D5C0+3 彰 ⿰⿱立早彡
D5C0+4 漳 ⿰氵⿱立早
D5C0+5 张 ⿰弓长
D5C0+6 掌 ⿱𫩠手
D5C0+7 涨 ⿰氵⿰弓长
D5C0+8 杖 ⿰木丈
D5C0+9 丈 丈
D5C0+A 帐 ⿰巾长
D5C0+B 账 ⿰贝长
D5C0+C 仗 ⿰亻丈
D5C0+D 胀 ⿰月长
D5C0+E 瘴 ⿸疒⿱立早
D5C0+F 障 ⿰阝⿱立早
D5D0+0 招 ⿰扌⿱刀口
D5D0+1 昭 ⿰日⿱刀口
D5D0+2 找 ⿰扌⿻弋丿
D5D0+3 沼 ⿰氵⿱刀口
D5D0+4 赵 ⿺⿱土龰㐅
D5D0+5 照 ⿱⿰日召灬
D5D0+6 罩 ⿱罒⿱⺊早
D5D0+7 兆 兆
D5D0+8 肇 ⿱𢼄⿻肀二
D5D0+9 召 ⿱⿹𠃌丿口
D5D0+A 遮 ⿺辶⿸广⿱廿灬
D5D0+B 折 ⿰扌⿸𠂆丅
D5D0+C 哲 ⿱⿰扌斤口
D5D0+D 蛰 ⿱⿰扌丸虫
D5D0+E 辙 ⿲车⿱𠫓月攵
D5D0+F 者 ⿸耂日
D5E0+0 锗 ⿰钅⿸耂日
D5E0+1 蔗 ⿱⿻十丨⿸广⿱廿灬
D5E0+2 这 ⿺辶⿱亠乂
D5E0+3 浙 ⿰氵⿰扌斤
D5E0+4 珍 ⿰⿱一土㐱
D5E0+5 斟 ⿰⿱⑤匹斗
D5E0+6 真 ⿱十⿱⿴且一八
D5E0+7 甄 ⿰垔瓦
D5E0+8 砧 ⿰⿸丆口⿱⺊口
D5E0+9 臻 ⿰⿱𠫔土⿱𡗗禾
D5E0+A 贞 ⿱⺊贝
D5E0+B 针 ⿰钅十
D5E0+C 侦 ⿰亻⿱⺊贝
D5E0+D 枕 ⿰木冘
D5E0+E 疹 ⿸疒㐱
D5E0+F 诊 ⿰讠㐱
D5F0+0 震 ⿱⿱一𠕒⿸厂⿱二⿰𠄌⿺乀丿
D5F0+1 振 ⿰扌⿸厂⿱二⿰𠄌⿺乀丿
D5F0+2 镇 ⿰钅⿱十具
D5F0+3 阵 ⿰阝车
D5F0+4 蒸 ⿱⿻十丨烝
D5F0+5 挣 ⿰扌⿱𠂊⿻⿻コ一亅
D5F0+6 睁 ⿰目⿱𠂊⿻⿻コ一亅
D5F0+7 征 ⿰彳⿱一止
D5F0+8 狰 ⿰犭⿱𠂊⿻⿻コ一亅
D5F0+9 争 ⿱𠂊⿻⿻コ一亅
D5F0+A 怔 ⿰忄⿱一止
D5F0+B 整 ⿱⿰束攵⿱一止
D5F0+C 拯 ⿰扌⿱氶一
D5F0+D 正 ⿱一止
D5F0+E 政 ⿰⿱一止攵
D6A0+1 帧 ⿰巾⿱⺊贝
D6A0+2 症 ⿸疒⿱一止
D6A0+3 郑 ⿰⿱丷天阝
D6A0+4 证 ⿰讠⿱一止
D6A0+5 芝 ⿱⿻十丨⿱丶②
D6A0+6 枝 ⿰木⿱十又
D6A0+7 支 ⿱十又
D6A0+8 吱 ⿰口⿱十又
D6A0+9 蜘 ⿰虫⿰矢口
D6A0+A 知 ⿰⿱𠂉大口
D6A0+B 肢 ⿰月⿱十又
D6A0+C 脂 ⿰月⿱匕日
D6A0+D 汁 ⿰氵十
D6A0+E 之 ⿱丶②
D6A0+F 织 ⿰纟⿱口八
D6B0+0 职 ⿰耳⿱口八
D6B0+1 直 ⿱十⿴且一
D6B0+2 植 ⿰木⿱十⿴且一
D6B0+3 殖 ⿰⿱一夕⿱十⿴且一
D6B0+4 执 ⿰扌⿻九丶
D6B0+5 值 ⿰亻⿱十⿴且一
D6B0+6 侄 ⿰亻⿱𠫔土
D6B0+7 址 ⿰⿱十一止
D6B0+8 指 ⿰扌⿱匕日
D6B0+9 止 止
D6B0+A 趾 ⿰𧾷止
D6B0+B 只 ⿱口八
D6B0+C 旨 ⿱⿺乚丿日
D6B0+D 纸 ⿰纟氏
D6B0+E 志 ⿱⿱十一心
D6B0+F 挚 ⿱⿰扌丸手
D6C0+0 掷 ⿰扌⿰关阝
D6C0+1 至 ⿱𠫔⿱十一
D6C0+2 致 ⿰⿱𠫔土攵
D6C0+3 置 ⿱罒⿱十⿴且一
D6C0+4 帜 ⿰巾⿱口八
D6C0+5 峙 ⿰山⿱土寸
D6C0+6 制 ⿰⿻牛冂刂
D6C0+7 智 ⿱⿰矢口日
D6C0+8 秩 ⿰⿱丿木⿰丿夫
D6C0+9 稚 ⿰⿱丿木隹
D6C0+A 质 ⿸𠂆⿱十贝
D6C0+B 炙 ⿱⿴𠂊⺀⿱八人
D6C0+C 痔 ⿸疒⿱土寸
D6C0+D 滞 ⿰氵⿳卅冖巾
D6C0+E 治 ⿰氵⿱厶口
D6C0+F 窒 ⿱⿱宀八⿱𠫔土
D6D0+0 中 ⿻口丨
D6D0+1 盅 ⿱⿻口丨皿
D6D0+2 忠 ⿱⿻口丨心
D6D0+3 钟 ⿰钅⿻口丨
D6D0+4 衷 ⿳⿱丶一⿻口丨𧘇
D6D0+5 终 ⿰纟⿱夂⺀
D6D0+6 种 ⿰⿱丿木⿻口丨
D6D0+7 肿 ⿰月⿻口丨
D6D0+8 重 重
D6D0+9 仲 ⿰亻⿻口丨
D6D0+A 众 ⿱人⿰人人
D6D0+B 舟 舟
D6D0+C 周 ⿵⺆𠮷
D6D0+D 州 州
D6D0+E 洲 ⿰氵州
D6D0+F 诌 ⿰讠⿱𠂊彐
D6E0+0 粥 ⿲弓米弓
D6E0+1 轴 ⿰车由
D6E0+2 肘 ⿰月寸
D6E0+3 帚 ⿳彐冖巾
D6E0+4 咒 ⿱吅几
D6E0+5 皱 ⿰⿱𠂊彐皮
D6E0+6 宙 ⿱宀由
D6E0+7 昼 ⿱尺⿱日一
D6E0+8 骤 ⿰⿹②一⿱取乑
D6E0+9 珠 ⿰⿱一土朱
D6E0+A 株 ⿰木朱
D6E0+B 蛛 ⿰虫朱
D6E0+C 朱 朱
D6E0+D 猪 ⿰犭⿸耂日
D6E0+E 诸 ⿰讠⿸耂日
D6E0+F 诛 ⿰讠朱
D6F0+0 逐 ⿺辶⿱一𧰨
D6F0+1 竹 ⿰亇亇
D6F0+2 烛 ⿰⿱八人虫
D6F0+3 煮 ⿱⿸耂日灬
D6F0+4 拄 ⿰扌⿱亠土
D6F0+5 瞩 ⿰目⿸尸禹
D6F0+6 嘱 ⿰口⿸尸禹
D6F0+7 主 ⿱⿱丶一⿱十一
D6F0+8 著 ⿱⿻十丨⿸耂日
D6F0+9 柱 ⿰木⿱亠土
D6F0+A 助 ⿰且⿻丿𠃌
D6F0+B 蛀 ⿰虫⿱亠土
D6F0+C 贮 ⿰贝㝉
D6F0+D 铸 ⿰钅⿸丰寸
D6F0+E 筑 ⿱⿰亇亇⿰工凡
D7A0+1 住 ⿰亻⿱亠土
D7A0+2 注 ⿰氵⿱亠土
D7A0+3 祝 ⿰礻⿱口儿
D7A0+4 驻 ⿰⿹②一⿱亠土
D7A0+5 抓 ⿰扌爪
D7A0+6 爪 爪
D7A0+7 拽 ⿰扌曳
D7A0+8 专 专
D7A0+9 砖 ⿰⿸丆口专
D7A0+A 转 ⿰车专
D7A0+B 撰 ⿰扌⿱⿰巳巳共
D7A0+C 赚 ⿰贝⿱䒑⿻⿻コ一④
D7A0+D 篆 ⿱⿰亇亇⿱彑𧰨
D7A0+E 桩 ⿰木⿸广土
D7A0+F 庄 ⿸广⿱十一
D7B0+0 装 ⿱⿰丬士⿱亠𧘇
D7B0+1 妆 ⿰丬女
D7B0+2 撞 ⿰扌⿱立里
D7B0+3 壮 ⿰丬⿱十一
D7B0+4 状 ⿰丬犬
D7B0+5 椎 ⿰木隹
D7B0+6 锥 ⿰钅隹
D7B0+7 追 ⿺辶𠂤
D7B0+8 赘 ⿱⿰𫠤攵贝
D7B0+9 坠 ⿱⿰阝人⿱十一
D7B0+A 缀 ⿰纟叕
D7B0+B 谆 ⿰讠⿳亠口子
D7B0+C 准 ⿰冫隹
D7B0+D 捉 ⿰扌⿱口龰
D7B0+E 拙 ⿰扌⿱屮凵
D7B0+F 卓 ⿱⺊⿱日十
D7C0+0 桌 ⿱⺊⿱日木
D7C0+1 琢 ⿰⿱一土豖
D7C0+2 茁 ⿱⿻十丨⿱屮凵
D7C0+3 酌 ⿰酉⿹勹丶
D7C0+4 啄 ⿰口豖
D7C0+5 着 ⿸⿱䒑⿻二丨目
D7C0+6 灼 ⿰⿱八人⿹勹丶
D7C0+7 浊 ⿰氵虫
D7C0+8 兹 ⿱䒑𢆶
D7C0+9 咨 ⿱⿰冫欠口
D7C0+A 资 ⿱⿰冫欠贝
D7C0+B 姿 ⿱⿰冫欠女
D7C0+C 滋 ⿰氵⿱䒑𢆶
D7C0+D 淄 ⿰氵⿱巛田
D7C0+E 孜 ⿰子攵
D7C0+F 紫 ⿱⿰止匕⿱幺小
D7D0+0 仔 ⿰亻子
D7D0+1 籽 ⿰米子
D7D0+2 滓 ⿰氵⿱宀辛
D7D0+3 子 子
D7D0+4 自 自
D7D0+5 渍 ⿰氵⿱龶贝
D7D0+6 字 ⿱宀子
D7D0+7 鬃 ⿱⿰镸彡⿱宀示
D7D0+8 棕 ⿰木⿱宀示
D7D0+9 踪 ⿰𧾷⿱宀示
D7D0+A 宗 ⿱宀示
D7D0+B 综 ⿰纟⿱宀示
D7D0+C 总 ⿱𠮦心
D7D0+D 纵 ⿰纟⿰人人
D7D0+E 邹 ⿰⿱𠂊彐阝
D7D0+F 走 ⿱⿱十一龰
D7E0+0 奏 ⿱𡗗⿱一大
D7E0+1 揍 ⿰扌⿱𡗗天
D7E0+2 租 ⿰⿱丿木且
D7E0+3 足 ⿱口龰
D7E0+4 卒 ⿱𠅃十
D7E0+5 族 ⿰⿱亠⿰丿𠃌⿱𠂉⿱𠂉大
D7E0+6 祖 ⿰礻且
D7E0+7 诅 ⿰讠且
D7E0+8 阻 ⿰阝且
D7E0+9 组 ⿰纟且
D7E0+A 钻 ⿰钅⿱⺊口
D7E0+B 纂 ⿱𮅕⿱幺小
D7E0+C 嘴 ⿰口⿱此角
D7E0+D 醉 ⿰酉⿱𠅃十
D7E0+E 最 ⿱日⿰耳又
D7E0+F 罪 ⿱罒非
D7F0+0 尊 ⿱⿱丷酉寸
D7F0+1 遵 ⿺辶⿱酋寸
D7F0+2 昨 ⿰日乍
D7F0+3 左 ⿸𠂇工
D7F0+4 佐 ⿰亻⿸𠂇工
D7F0+5 柞 ⿰木乍
D7F0+6 做 ⿰亻⿰古攵
D7F0+7 作 ⿰亻乍
D7F0+8 坐 ⿻⿱十一⿰人人
D7F0+9 座 ⿸广⿻土从
D8A0+1 亍 ⿱一⿱一亅
D8A0+2 丌 ⿱一⿰丿丨
D8A0+3 兀 ⿱一⿰丿乚
D8A0+4 丐 丐
D8A0+5 廿 廿
D8A0+6 卅 ⿻川一
D8A0+7 丕 ⿱⿱一③一
D8A0+8 亘 ⿱一⿱日一
D8A0+9 丞 ⿱氶一
D8A0+A 鬲 ⿳一口⿵𦉪丅
D8A0+B 孬 ⿱⿱一③⿰女子
D8A0+C 噩 ⿱⿻干㗊一
D8A0+D 丨 丨
D8A0+E 禺 禺
D8A0+F 丿 丿
D8B0+0 匕 ⿺乚丿
D8B0+1 乇 ⿱丿⿻㇀乚
D8B0+2 夭 ⿱丿⿻一人
D8B0+3 爻 ⿱㐅乂
D8B0+4 卮 ⿸𠂋㔾
D8B0+5 氐 ⿱氏丶
D8B0+6 囟 ⿴⿱丿囗㐅
D8B0+7 胤 ⿲丿⿱⿰②丶月乚
D8B0+8 馗 ⿺九⿱䒑自
D8B0+9 毓 ⿰⿱𠂉母㐬
D8B0+A 睾 ⿱丿睪
D8B0+B 鼗 ⿱兆⿰壴支
D8B0+C 丶 丶
D8B0+D 亟 ⿱⿻⿱乛亅⿰口又一
D8B0+E 鼐 ⿱⿹𠄎丿⿶⑧目
D8B0+F 乜 乜
D8C0+0 乩 ⿰⿱⺊口乚
D8C0+1 亓 ⿱一⿱一⿰丿丨
D8C0+2 芈 ⿱艹⿻⿱一一丨
D8C0+3 孛 ⿱⿱十冖子
D8C0+4 啬 ⿱⿻⿱十一丷⿴囗口
D8C0+5 嘏 ⿰⿱十口叚
D8C0+6 仄 ⿸厂人
D8C0+7 厍 ⿸厂车
D8C0+8 厝 ⿸厂⿱龷日
D8C0+9 厣 ⿸⿸厂犬甲
D8C0+A 厥 ⿸厂欮
D8C0+B 厮 ⿸厂⿰其斤
D8C0+C 靥 ⿸⿸厂犬⿱丆囬
D8C0+D 赝 ⿸⿸厂倠贝
D8C0+E 匚 匚
D8C0+F 叵 ⿷匚口
D8D0+0 匦 ⿷匚⿰车九
D8D0+1 匮 ⿷匚⿱𠀐贝
D8D0+2 匾 ⿷匚⿸户𠕁
D8D0+3 赜 ⿰𦣞⿱龶贝
D8D0+4 卦 ⿰⿱土土卜
D8D0+5 卣 ⿱⺊囙
D8D0+6 刂 刂
D8D0+7 刈 ⿰㐅刂
D8D0+8 刎 ⿰⿹勹⿱丿丿刂
D8D0+9 刭 ⿰𢀖刂
D8D0+A 刳 ⿰⿱大亏刂
D8D0+B 刿 ⿰⿱山夕刂
D8D0+C 剀 ⿰⿱山己刂
D8D0+D 剌 ⿰束刂
D8D0+E 剞 ⿰⿱大可刂
D8D0+F 剡 ⿰⿱火火刂
D8E0+0 剜 ⿰⿱宀夗刂
D8E0+1 蒯 ⿰萠刂
D8E0+2 剽 ⿰⿱覀示刂
D8E0+3 劂 ⿰⿸厂欮刂
D8E0+4 劁 ⿰⿱隹灬刂
D8E0+5 劐 ⿰蒦刂
D8E0+6 劓 ⿰⿱自畀刂
D8E0+7 冂 冂
D8E0+8 罔 ⿵冂𠅇
D8E0+9 亻 亻
D8E0+A 仃 ⿰亻⿱一亅
D8E0+B 仉 ⿰亻几
D8E0+C 仂 ⿰亻⿻丿𠃌
D8E0+D 仨 ⿰亻⿱一二
D8E0+E 仡 ⿰亻⿱𠂉乙
D8E0+F 仫 ⿰亻⿱丿厶
D8F0+0 仞 ⿰亻⿹刀丿
D8F0+1 伛 ⿰亻⿷匚㐅
D8F0+2 仳 ⿰亻比
D8F0+3 伢 ⿰亻牙
D8F0+4 佤 ⿰亻瓦
D8F0+5 仵 ⿰亻⿱𠂉十
D8F0+6 伥 ⿰亻长
D8F0+7 伧 ⿰亻⿱人㔾
D8F0+8 伉 ⿰亻⿱亠几
D8F0+9 伫 ⿰亻㝉
D8F0+A 佞 ⿰亻𡚬
D8F0+B 佧 ⿰亻⿱上卜
D8F0+C 攸 ⿰⿰亻丨攵
D8F0+D 佚 ⿰亻⿰丿夫
D8F0+E 佝 ⿰亻⿹勹口
D9A0+1 佟 ⿰亻⿱夂⺀
D9A0+2 佗 ⿰亻⿱宀匕
D9A0+3 伲 ⿰亻⿸尸匕
D9A0+4 伽 ⿰亻⿰力口
D9A0+5 佶 ⿰亻⿱士口
D9A0+6 佴 ⿰亻耳
D9A0+7 侑 ⿰亻⿸𠂇月
D9A0+8 侉 ⿰亻⿱大亏
D9A0+9 侃 ⿰亻⿱口𫶧
D9A0+A 侏 ⿰亻朱
D9A0+B 佾 ⿰亻䏌
D9A0+C 佻 ⿰亻兆
D9A0+D 侪 ⿰亻⿱文⿰丿丨
D9A0+E 佼 ⿰亻⿱亠父
D9A0+F 侬 ⿰亻⿻冖𧘇
D9B0+0 侔 ⿰亻⿱厶牛
D9B0+1 俦 ⿰亻⿸丰寸
D9B0+2 俨 ⿰亻⿳一④厂
D9B0+3 俪 ⿰亻⿱一⿰⿵冂丶⿵冂丶
D9B0+4 俅 ⿰亻⿺⿻一氺丶
D9B0+5 俚 ⿰亻⿱⿻甲一一
D9B0+6 俣 ⿰亻⿱口天
D9B0+7 俜 ⿰亻甹
D9B0+8 俑 ⿰亻⿱龴用
D9B0+9 俟 ⿰亻⿱厶矢
D9B0+A 俸 ⿰亻⿱𡗗⿻二丨
D9B0+B 倩 ⿰亻⿱龶月
D9B0+C 偌 ⿰亻⿱艹右
D9B0+D 俳 ⿰亻非
D9B0+E 倬 ⿰亻⿱⺊早
D9B0+F 倏 ⿰⿰亻丨⿱夂犬
D9C0+0 倮 ⿰亻⿻日木
D9C0+1 倭 ⿰亻⿱禾女
D9C0+2 俾 ⿰亻⿱⿻白丿十
D9C0+3 倜 ⿰亻⿵⺆𠮷
D9C0+4 倌 ⿰亻⿱宀㠯
D9C0+5 倥 ⿰亻⿱穴工
D9C0+6 倨 ⿰亻⿸尸古
D9C0+7 偾 ⿰亻⿱卉贝
D9C0+8 偃 ⿰亻匽
D9C0+9 偕 ⿰亻⿱比白
D9C0+A 偈 ⿰亻⿱日匃
D9C0+B 偎 ⿰亻⿳田一⿰𠄌⿺乀丿
D9C0+C 偬 ⿰亻怱
D9C0+D 偻 ⿰亻⿱米女
D9C0+E 傥 ⿰亻⿱龸兄
D9C0+F 傧 ⿰亻⿱宀兵
D9D0+0 傩 ⿰亻⿰又隹
D9D0+1 傺 ⿰亻⿱⿰⿴𠂊冫②示
D9D0+2 僖 ⿰亻⿱壴口
D9D0+3 儆 ⿰亻⿰苟攵
D9D0+4 僭 ⿰亻朁
D9D0+5 僬 ⿰亻⿱隹灬
D9D0+6 僦 ⿰亻⿰京尤
D9D0+7 僮 ⿰亻⿱立里
D9D0+8 儇 ⿰亻睘
D9D0+9 儋 ⿰亻⿸厃⿱儿言
D9D0+A 仝 ⿱人工
D9D0+B 氽 ⿱人⿲㇇亅⿺乀丿
D9D0+C 佘 ⿱人示
D9D0+D 佥 ⿳亼𭕄一
D9D0+E 俎 ⿰仌且
D9D0+F 龠 ⿳亼𠱠𠕁
D9E0+0 汆 ⿱入⿲㇇亅⿺乀丿
D9E0+1 籴 ⿱入米
D9E0+2 兮 ⿱八丂
D9E0+3 巽 ⿱⿰巳巳⿱龷八
D9E0+4 黉 ⿳𭕄冖⿳龷由八
D9E0+5 馘 ⿰⿱䒑自⿹戈⿱口一
D9E0+6 冁 ⿰⿱丷⿻甲一⿸尸⿱龷⿰𠄌⿺乀丿
D9E0+7 夔 ⿱丷夒
D9E0+8 勹 勹
D9E0+9 匍 ⿹勹⿺⿻十月丶
D9E0+A 訇 ⿹勹言
D9E0+B 匐 ⿹勹畐
D9E0+C 凫 ⿹④几
D9E0+D 夙 ⿵几⿱一夕
D9E0+E 兕 ⿱凹⿰丿乚
D9E0+F 亠 ⿱丶一
D9F0+0 兖 ⿱⿱丶一兊
D9F0+1 亳 ⿱⿳⿱丶一口冖⿱丿七
D9F0+2 衮 ⿳⿱丶一⿱八厶𧘇
D9F0+3 袤 ⿳⿱丶一⿱龴⿹𠄐丿𧘇
D9F0+4 亵 ⿳⿱丶一⿰扌丸𧘇
D9F0+5 脔 ⿱⿱亠④肉
D9F0+6 裒 ⿳⿱丶一臼𧘇
D9F0+7 禀 ⿱㐭示
D9F0+8 嬴 ⿱吂⿲月女⿵几丶
D9F0+9 蠃 ⿱吂⿲月虫⿵几丶
D9F0+A 羸 ⿱吂⿲月⿱䒑⿻二丨⿵几丶
D9F0+B 冫 冫
D9F0+C 冱 ⿰冫⿱一彑
D9F0+D 冽 ⿰冫⿰歹刂
D9F0+E 冼 ⿰冫⿱𠂒儿
DAA0+1 凇 ⿰冫⿰木公
DAA0+2 冖 冖
DAA0+3 冢 ⿱冖豖
DAA0+4 冥 ⿱冖昗
DAA0+5 讠 讠
DAA0+6 讦 ⿰讠干
DAA0+7 讧 ⿰讠工
DAA0+8 讪 ⿰讠山
DAA0+9 讴 ⿰讠⿷匚㐅
DAA0+A 讵 ⿰讠巨
DAA0+B 讷 ⿰讠⿻冂人
DAA0+C 诂 ⿰讠⿱十口
DAA0+D 诃 ⿰讠⿹丁口
DAA0+E 诋 ⿰讠⿱氏丶
DAA0+F 诏 ⿰讠⿱刀口
DAB0+0 诎 ⿰讠⿱屮凵
DAB0+1 诒 ⿰讠⿱厶口
DAB0+2 诓 ⿰讠⿷匚王
DAB0+3 诔 ⿰讠⿻一未
DAB0+4 诖 ⿰讠⿱土土
DAB0+5 诘 ⿰讠⿱士口
DAB0+6 诙 ⿰讠⿸𠂇火
DAB0+7 诜 ⿰讠⿱𠂒儿
DAB0+8 诟 ⿰讠⿸𠂋口
DAB0+9 诠 ⿰讠⿱人王
DAB0+A 诤 ⿰讠⿱𠂊⿻⿻コ一亅
DAB0+B 诨 ⿰讠⿱冖车
DAB0+C 诩 ⿰讠⿰习习
DAB0+D 诮 ⿰讠⿱⺌月
DAB0+E 诰 ⿰讠⿱𠂒口
DAB0+F 诳 ⿰讠⿰犭王
DAC0+0 诶 ⿰讠⿱厶矢
DAC0+1 诹 ⿰讠⿰耳又
DAC0+2 诼 ⿰讠豖
DAC0+3 诿 ⿰讠⿱禾女
DAC0+4 谀 ⿰讠⿻臼人
DAC0+5 谂 ⿰讠⿱今心
DAC0+6 谄 ⿰讠臽
DAC0+7 谇 ⿰讠⿱𠅃十
DAC0+8 谌 ⿰讠⿱⑤匹
DAC0+9 谏 ⿰讠柬
DAC0+A 谑 ⿰讠⿸虍⿻匚一
DAC0+B 谒 ⿰讠⿱日匃
DAC0+C 谔 ⿰讠咢
DAC0+D 谕 ⿰讠⿱亼刖
DAC0+E 谖 ⿰讠⿳爫一友
DAC0+F 谙 ⿰讠⿱立日
DAD0+0 谛 ⿰讠⿱⿱⿱亠丷冖巾
DAD0+1 谘 ⿰讠⿱次口
DAD0+2 谝 ⿰讠⿸户𠕁
DAD0+3 谟 ⿰讠⿱艹旲
DAD0+4 谠 ⿰讠⿱龸兄
DAD0+5 谡 ⿰讠畟
DAD0+6 谥 ⿰讠⿱⿱䒑八皿
DAD0+7 谧 ⿰讠𥁑
DAD0+8 谪 ⿰讠啇
DAD0+9 谫 ⿰讠⿱前刀
DAD0+A 谮 ⿰讠朁
DAD0+B 谯 ⿰讠⿱隹灬
DAD0+C 谲 ⿰讠矞
DAD0+D 谳 ⿰讠⿰南犬
DAD0+E 谵 ⿰讠⿸厃⿱儿言
DAD0+F 谶 ⿰讠韱
DAE0+0 卩 卩
DAE0+1 卺 ⿱⿱氶一㔾
DAE0+2 阝 阝
DAE0+3 阢 ⿰阝⿱一儿
DAE0+4 阡 ⿰阝⿱丿十
DAE0+5 阱 ⿰阝井
DAE0+6 阪 ⿰阝⿸𠂆又
DAE0+7 阽 ⿰阝⿱⺊口
DAE0+8 阼 ⿰阝乍
DAE0+9 陂 ⿰阝皮
DAE0+A 陉 ⿰阝𢀖
DAE0+B 陔 ⿰阝⿳亠𠂈人
DAE0+C 陟 ⿰阝⿱止𣥂
DAE0+D 陧 ⿰阝圼
DAE0+E 陬 ⿰阝⿰耳又
DAE0+F 陲 ⿰阝⿳丿⑥一
DAF0+0 陴 ⿰阝⿱⿻白丿十
DAF0+1 隈 ⿰阝⿳田一⿰𠄌⿺乀丿
DAF0+2 隍 ⿰阝⿱白王
DAF0+3 隗 ⿰阝⿱甶⿺儿厶
DAF0+4 隰 ⿰阝㬎
DAF0+5 邗 ⿰干阝
DAF0+6 邛 ⿰工阝
DAF0+7 邝 ⿰广阝
DAF0+8 邙 ⿰⿱亠𠃊阝
DAF0+9 邬 ⿰⿹③一阝
DAF0+A 邡 ⿰⿱亠⿰丿𠃌阝
DAF0+B 邴 ⿰⿱一内阝
DAF0+C 邳 ⿰⿱不一阝
DAF0+D 邶 ⿰⿰③匕阝
DAF0+E 邺 ⿰⿱④一阝
DBA0+1 邸 ⿰⿱氏丶阝
DBA0+2 邰 ⿰⿱厶口阝
DBA0+3 郏 ⿰⿻夫丷阝
DBA0+4 郅 ⿰⿱𠫔土阝
DBA0+5 邾 ⿰朱阝
DBA0+6 郐 ⿰⿱人云阝
DBA0+7 郄 ⿰𠫤阝
DBA0+8 郇 ⿰⿹勹日阝
DBA0+9 郓 ⿰⿱冖车阝
DBA0+A 郦 ⿰⿱一⿰⿵冂丶⿵冂丶阝
DBA0+B 郢 ⿰⿱口王阝
DBA0+C 郜 ⿰⿱𠂒口阝
DBA0+D 郗 ⿰⿱㐅布阝
DBA0+E 郛 ⿰⿱爫子阝
DBA0+F 郫 ⿰⿱⿻白丿十阝
DBB0+0 郯 ⿰⿱火火阝
DBB0+1 郾 ⿰匽阝
DBB0+2 鄄 ⿰垔阝
DBB0+3 鄢 ⿰⿱正⿹②灬阝
